Mes,Ano,lat,lon,Codigo,regiao,uf,Umidade média mensal,Temperatura média mensal
9,2023,-15.935277770000043,-48.13749998999993,A046,CO,DF,46.97361111111111,25.23124999999999
10,2023,-15.93527777000006,-48.13749998999993,A046,CO,DF,58.483870967741936,25.375940860215056
1,2023,-21.680721999999623,-45.94438900000021,A567,SE,MG,89.187675070028,21.07226890756304
2,2023,-21.680721999999665,-45.944389000000214,A567,SE,MG,88.57099236641221,21.791908396946557
3,2023,-21.680721999999623,-45.9443890000002,A567,SE,MG,81.80865921787709,22.209497206703915
4,2023,-21.680721999999623,-45.944389000000186,A567,SE,MG,83.71448467966574,20.05181058495822
5,2023,-21.68072199999961,-45.94438900000009,A567,SE,MG,74.51153324287652,18.245454545454532
6,2023,-21.68072199999962,-45.94438900000018,A567,SE,MG,73.29166666666667,17.02736111111111
7,2023,-21.680721999999605,-45.944389000000065,A567,SE,MG,71.03897849462365,17.642741935483865
8,2023,-21.680721999999605,-45.944389000000065,A567,SE,MG,66.52822580645162,19.964784946236552
9,2023,-21.680721999999623,-45.9443890000002,A567,SE,MG,62.62097902097902,23.134965034965035
10,2023,-21.680721999999633,-45.944389000000214,A567,SE,MG,82.76495726495726,22.756837606837603
1,2023,-22.464722220000098,-43.291388879999786,A610,SE,RJ,80.32446808510639,15.502127659574471
2,2023,-22.46472222,-43.29138888,A610,SE,RJ,41.23076923076923,16.253846153846155
10,2023,-22.46472222000002,-43.291388879999936,A610,SE,RJ,89.67241379310344,16.80689655172414
1,2023,-2.6391666600000003,-56.7561111100003,A123,N,AM,87.82182320441989,25.80759668508287
2,2023,-2.6391666600000003,-56.75611111000029,A123,N,AM,86.52012383900929,26.419814241486087
3,2023,-2.6391666600000003,-56.7561111100003,A123,N,AM,83.5842541436464,27.0256906077348
4,2023,-2.6391666600000003,-56.7561111100003,A123,N,AM,86.6513249651325,26.8234309623431
5,2023,-2.6391666600000003,-56.7561111100003,A123,N,AM,86.35567715458276,27.438440492476044
6,2023,-2.6391666600000003,-56.7561111100003,A123,N,AM,85.8125,27.264722222222193
7,2023,-2.6391666600000003,-56.7561111100003,A123,N,AM,81.90713324360699,27.870659488559898
8,2023,-2.6391666600000003,-56.7561111100003,A123,N,AM,74.79301075268818,29.47822580645162
9,2023,-2.6391666600000003,-56.7561111100003,A123,N,AM,69.38601398601399,30.340559440559456
10,2023,-2.6391666600000003,-56.7561111100003,A123,N,AM,66.8804347826087,30.716032608695663
1,2023,-7.3372222099999815,-47.459722219999556,A205,NE,MA,80.01615074024227,25.957200538358006
2,2023,-7.337222210000011,-47.45972221999933,A205,NE,MA,79.62797619047619,26.254761904761907
3,2023,-7.3372222099999815,-47.45972221999956,A205,NE,MA,82.98387096774194,25.769354838709635
4,2023,-7.33722220999999,-47.459722219999456,A205,NE,MA,79.0375,26.692916666666655
5,2023,-7.3372222099999815,-47.45972221999956,A205,NE,MA,74.34005376344086,27.56142473118276
6,2023,-7.33722220999999,-47.459722219999456,A205,NE,MA,60.28055555555556,27.976250000000018
7,2023,-7.3372222099999815,-47.45972221999956,A205,NE,MA,50.76075268817204,28.054569892473136
8,2023,-7.3372222099999815,-47.45972221999956,A205,NE,MA,48.916666666666664,29.391532258064466
9,2023,-7.337222209999991,-47.459722219999456,A205,NE,MA,50.38803894297636,30.340611961057025
10,2023,-7.337222209999984,-47.45972221999953,A205,NE,MA,65.94429347826087,29.090081521739133
1,2023,-5.186666659999931,-40.672222209999795,A342,NE,CE,67.36962365591398,27.10241935483873
2,2023,-5.186666659999934,-40.6722222099998,A342,NE,CE,72.54464285714286,26.8438988095238
3,2023,-5.186666659999931,-40.672222209999795,A342,NE,CE,79.3763440860215,25.86854838709676
4,2023,-5.186666659999932,-40.672222209999795,A342,NE,CE,82.5111111111111,25.744027777777777
5,2023,-5.186666659999931,-40.672222209999795,A342,NE,CE,74.34139784946237,26.7252688172043
6,2023,-5.186666659999932,-40.672222209999795,A342,NE,CE,64.95833333333333,26.8652777777778
7,2023,-5.186666659999931,-40.672222209999795,A342,NE,CE,53.87231182795699,27.676209677419354
8,2023,-5.186666659999931,-40.672222209999795,A342,NE,CE,49.90860215053763,28.748252688171995
9,2023,-5.186666659999932,-40.672222209999795,A342,NE,CE,46.27638888888889,29.68291666666669
10,2023,-5.186666659999931,-40.672222209999795,A342,NE,CE,47.236559139784944,30.265994623655917
3,2023,-7.300833330000009,-39.271111099999864,A315,NE,CE,77.18068535825545,24.93411214953273
4,2023,-7.300833330000024,-39.27111109999983,A315,NE,CE,80.23318385650224,24.59566517189836
5,2023,-7.300833330000034,-39.2711110999998,A315,NE,CE,77.08575581395348,24.754215116279088
6,2023,-7.300833330000018,-39.27111109999984,A315,NE,CE,69.86039453717754,24.42230652503792
7,2023,-7.3008333299999935,-39.2711110999999,A315,NE,CE,64.77471636952998,23.823500810372746
8,2023,-7.300833330000011,-39.27111109999986,A315,NE,CE,58.49304482225657,25.250077279752702
9,2023,-7.300833329999987,-39.271111099999914,A315,NE,CE,52.32072368421053,26.44243421052633
10,2023,-7.300833329999956,-39.27111110000008,A315,NE,CE,49.51637764932563,26.59942196531794
1,2023,-12.675555539999904,-39.08944444000007,A406,NE,BA,67.64734299516908,27.65845410628018
2,2023,-12.675555539999952,-39.08944444000007,A406,NE,BA,65.66483516483517,28.125824175824125
3,2023,-12.675555539999998,-39.089444440000065,A406,NE,BA,71.93577981651376,27.460550458715627
4,2023,-12.675555540000003,-39.089444440000065,A406,NE,BA,71.26421404682274,27.732441471571896
5,2023,-12.675555540000003,-39.089444440000065,A406,NE,BA,77.67788461538461,25.82259615384617
6,2023,-12.675555540000003,-39.089444440000065,A406,NE,BA,88.27941176470588,23.658823529411755
7,2023,-12.675555539999996,-39.089444440000065,A406,NE,BA,85.76899696048632,23.2322188449848
8,2023,-12.675555539999992,-39.089444440000065,A406,NE,BA,84.25075528700906,24.457099697885198
9,2023,-12.675555539999973,-39.08944444000007,A406,NE,BA,77.09510086455332,25.222766570605163
10,2023,-12.67555553999988,-39.08944444000007,A406,NE,BA,67.91422121896163,26.76907449209931
1,2023,-9.07999999000003,-44.32777776999938,A326,NE,PI,72.45564516129032,27.641532258064544
2,2023,-9.07999999000003,-44.32777776999946,A326,NE,PI,72.19345238095238,27.5168154761905
3,2023,-9.07999999000003,-44.32777776999938,A326,NE,PI,71.79569892473118,27.626075268817225
4,2023,-9.07999999000003,-44.32777776999941,A326,NE,PI,69.36111111111111,27.142222222222234
5,2023,-9.07999999000003,-44.32777776999938,A326,NE,PI,66.53091397849462,27.17258064516127
6,2023,-9.07999999000003,-44.32777776999944,A326,NE,PI,52.085880640465795,26.90771470160114
7,2023,-9.07999999000003,-44.32777776999938,A326,NE,PI,41.03629032258065,27.434543010752677
8,2023,-9.07999999000003,-44.32777776999938,A326,NE,PI,40.95161290322581,28.756048387096758
9,2023,-9.07999999000003,-44.32777776999941,A326,NE,PI,35.208333333333336,30.56402777777771
10,2023,-9.07999999000003,-44.32777776999938,A326,NE,PI,32.255376344086024,31.541666666666675
1,2023,-29.164581000000563,-51.53420200000001,A840,S,RS,67.5054347826087,23.176494565217382
2,2023,-29.164581000000524,-51.53420199999972,A840,S,RS,71.37518910741301,21.52526475037822
3,2023,-29.16458100000056,-51.53420200000001,A840,S,RS,75.77551020408163,22.358503401360508
4,2023,-29.164581000000553,-51.53420199999995,A840,S,RS,77.00833333333334,17.468750000000018
5,2023,-29.16458100000048,-51.53420199999965,A840,S,RS,79.9449081803005,16.182136894824698
6,2023,-29.164581000000553,-51.53420199999995,A840,S,RS,79.70277777777778,14.121527777777787
7,2023,-29.164581000000567,-51.534202000000036,A840,S,RS,81.77150537634408,13.511693548387099
8,2023,-29.164581000000567,-51.534202000000036,A840,S,RS,72.16129032258064,15.395430107526881
9,2023,-29.164581000000553,-51.53420199999995,A840,S,RS,81.06527777777778,16.959305555555556
10,2023,-29.16458100000056,-51.534202,A840,S,RS,81.62942779291554,16.761035422343316
1,2023,-23.101666660000358,-48.94111110000065,A725,SE,SP,79.00403225806451,22.21774193548386
2,2023,-23.101666660000316,-48.941111100000626,A725,SE,SP,81.55952380952381,22.32485119047618
3,2023,-23.101666660000355,-48.94111110000065,A725,SE,SP,75.69189189189188,23.057567567567595
4,2023,-23.101666660000344,-48.94111110000064,A725,SE,SP,76.46861924686192,20.243235704323556
5,2023,-23.101666660000355,-48.94111110000065,A725,SE,SP,72.90366350067842,18.768792401628232
6,2023,-23.10166666000033,-48.94111110000063,A725,SE,SP,72.11866859623734,17.171345875542684
7,2023,-23.10166666000035,-48.94111110000065,A725,SE,SP,70.19262295081967,17.46024590163933
8,2023,-23.101666660000348,-48.94111110000064,A725,SE,SP,65.3489010989011,19.372527472527477
9,2023,-23.10166666000034,-48.94111110000064,A725,SE,SP,62.02820874471086,22.997743300423146
10,2023,-23.101666660000355,-48.94111110000065,A725,SE,SP,78.00945945945946,21.75013513513513
1,2023,-16.160277770000285,-42.31027777000036,A552,SE,MG,76.58064516129032,24.562096774193535
2,2023,-16.160277770000217,-42.31027777000034,A552,SE,MG,71.70491803278688,24.876453055141578
3,2023,-16.160277770000285,-42.31027777000036,A552,SE,MG,69.40053763440861,24.61021505376344
4,2023,-16.160277770000224,-42.31027777000034,A552,SE,MG,71.11946902654867,24.429351032448377
5,2023,-16.16027777000019,-42.31027777000033,A552,SE,MG,72.06511627906977,22.032403100775195
6,2023,-16.160277770000153,-42.31027777000032,A552,SE,MG,68.54308943089431,20.6439024390244
7,2023,-16.160277769999997,-42.31027777000023,A552,SE,MG,54.7579185520362,23.44638009049774
8,2023,-16.160277770000167,-42.310277770000326,A552,SE,MG,58.7456,23.899679999999993
9,2023,-16.16027777000024,-42.31027777000035,A552,SE,MG,53.8328530259366,25.645244956772316
10,2023,-16.160277770000057,-42.31027777000029,A552,SE,MG,54.185321100917434,27.898532110091733
1,2023,-22.41500000000043,-46.805277769999684,A739,SE,SP,80.2741935483871,22.90483870967741
2,2023,-22.41500000000038,-46.8052777699997,A739,SE,SP,80.90327380952381,23.397023809523805
3,2023,-22.41500000000043,-46.805277769999684,A739,SE,SP,79.04301075268818,23.18172043010754
4,2023,-22.415000000000415,-46.80527776999969,A739,SE,SP,79.3013888888889,20.85694444444444
5,2023,-22.415000000000422,-46.80527776999969,A739,SE,SP,75.0708446866485,18.153133514986347
6,2023,-22.415000000000415,-46.80527776999969,A739,SE,SP,77.30277777777778,16.68222222222221
7,2023,-22.41500000000043,-46.805277769999684,A739,SE,SP,72.3763440860215,17.592876344086008
8,2023,-22.41500000000008,-46.80527776999981,A739,SE,SP,57.304556354916066,22.646282973621105
9,2023,-22.415000000000408,-46.80527776999969,A739,SE,SP,62.651685393258425,23.709550561797748
10,2023,-22.41500000000043,-46.805277769999684,A739,SE,SP,75.50268817204301,24.01653225806452
1,2023,-21.46111111000018,-47.57944443000056,A770,SE,SP,82.50070521861777,23.48871650211566
2,2023,-21.46111111000017,-47.579444430000635,A770,SE,SP,79.72445820433437,24.456965944272447
3,2023,-21.46111111000018,-47.57944443000056,A770,SE,SP,77.67231638418079,24.35042372881353
4,2023,-21.461111110000182,-47.57944443000051,A770,SE,SP,79.0528511821975,22.12976356050069
5,2023,-21.461111110000182,-47.57944443000043,A770,SE,SP,71.55842391304348,19.66263586956522
6,2023,-21.461111110000182,-47.5794444300005,A770,SE,SP,75.39861111111111,17.776527777777787
7,2023,-21.461111110000186,-47.5794444300004,A770,SE,SP,65.46505376344086,19.566129032258054
8,2023,-21.461111110000186,-47.5794444300004,A770,SE,SP,61.53629032258065,21.828763440860214
9,2023,-21.46111111000018,-47.57944443000056,A770,SE,SP,57.122708039492245,25.752327221438648
10,2023,-21.46111111000018,-47.579444430000606,A770,SE,SP,71.96848137535817,25.84255014326648
1,2023,-22.861388879999573,-43.41138887999929,A621,SE,RJ,80.60618279569893,25.958467741935483
2,2023,-22.861388879999623,-43.41138887999939,A621,SE,RJ,77.24029850746268,27.487462686567206
3,2023,-22.861388879999573,-43.41138887999929,A621,SE,RJ,77.17204301075269,26.708333333333343
4,2023,-22.86138887999959,-43.41138887999932,A621,SE,RJ,81.61944444444444,23.838055555555577
5,2023,-22.861388879999573,-43.41138887999929,A621,SE,RJ,81.21102150537635,21.944623655913965
6,2023,-22.86138887999959,-43.41138887999932,A621,SE,RJ,79.31944444444444,20.616805555555562
7,2023,-22.86138887999959,-43.41138887999933,A621,SE,RJ,76.33566433566433,20.685174825174805
8,2023,-22.861388879999716,-43.41138887999958,A621,SE,RJ,77.8614564831261,22.69733570159856
9,2023,-22.86138887999959,-43.41138887999932,A621,SE,RJ,73.68194444444444,24.673333333333343
10,2023,-22.861388879999573,-43.41138887999929,A621,SE,RJ,80.64247311827957,24.57594086021505
1,2023,-7.205555550000077,-59.88861110000034,A113,N,AM,85.85149863760218,23.772343324250702
2,2023,-7.205555550000074,-59.88861110000006,A113,N,AM,85.26626323751891,24.324508320726178
3,2023,-7.205555549999992,-59.88861110000002,A113,N,AM,85.70454545454545,24.211363636363636
4,2023,-7.20555555,-59.8886111,A113,N,AM,84.0,24.8
5,2023,-7.20555555,-59.8886111,A113,N,AM,82.0,26.1
6,2023,-7.20555555,-59.888611100000006,A113,N,AM,68.0,27.580000000000002
7,2023,-7.205555550000023,-59.88861109999982,A113,N,AM,65.9375,25.641346153846147
8,2023,-7.205555549999988,-59.88861110000011,A113,N,AM,73.55970149253731,26.211940298507468
9,2023,-7.2055555499999935,-59.888611100000034,A113,N,AM,70.29801324503312,27.68476821192052
10,2023,-7.205555550000048,-59.88861109999964,A113,N,AM,72.28896103896103,27.379870129870113
1,2023,-31.802500000000354,-52.40722221999998,A887,S,RS,74.89054054054054,24.64783783783784
2,2023,-31.802500000000222,-52.407222220000236,A887,S,RS,76.94485842026826,23.487630402384504
3,2023,-31.80250000000035,-52.40722221999999,A887,S,RS,83.69688768606224,24.313802435723932
4,2023,-31.802500000000318,-52.40722222000005,A887,S,RS,81.62222222222222,18.666388888888896
5,2023,-31.802500000000343,-52.407222219999994,A887,S,RS,86.82721088435375,16.904353741496596
6,2023,-31.802500000000318,-52.40722222000005,A887,S,RS,85.82083333333334,14.437361111111104
7,2023,-31.802500000000357,-52.40722221999997,A887,S,RS,87.39300134589502,13.431224764468386
8,2023,-31.802500000000357,-52.407222219999966,A887,S,RS,79.45698924731182,14.33951612903227
9,2023,-31.802500000000318,-52.40722222000005,A887,S,RS,87.55416666666666,15.956111111111124
10,2023,-31.802500000000354,-52.40722221999997,A887,S,RS,81.133423180593,17.552291105121306
1,2023,-22.358051999999766,-49.02887700000038,A705,SE,SP,75.42424242424242,24.71103896103897
2,2023,-22.358051999999873,-49.02887700000022,A705,SE,SP,76.58131487889273,26.221453287197217
3,2023,-22.358051999999763,-49.028877000000385,A705,SE,SP,73.94692144373673,25.761783439490443
4,2023,-22.358051999999752,-49.0288770000004,A705,SE,SP,75.14629258517034,22.31422845691383
5,2023,-22.35805199999973,-49.028877000000435,A705,SE,SP,73.07266435986159,20.187889273356426
6,2023,-22.35805199999974,-49.02887700000042,A705,SE,SP,68.90352504638219,19.39666048237476
7,2023,-22.35805199999972,-49.02887700000045,A705,SE,SP,65.20574162679426,19.658851674641163
8,2023,-22.358051999999713,-49.028877000000456,A705,SE,SP,60.48006134969325,21.89371165644172
9,2023,-22.358051999999716,-49.028877000000456,A705,SE,SP,56.168238993710695,25.631132075471708
10,2023,-22.358051999999784,-49.02887700000035,A705,SE,SP,66.89021479713604,26.441050119331724
1,2023,-18.969141999999927,-50.633449000000624,A011,CO,GO,79.44428152492668,24.486070381231634
2,2023,-18.96914199999993,-50.6334490000006,A011,CO,GO,77.61601307189542,24.99836601307189
3,2023,-18.969141999999927,-50.63344900000063,A011,CO,GO,74.3136690647482,25.16992805755393
4,2023,-18.969141999999927,-50.63344900000063,A011,CO,GO,73.12167832167832,24.486433566433607
5,2023,-18.969141999999927,-50.63344900000064,A011,CO,GO,60.744911804613295,22.629715061058352
6,2023,-18.969141999999927,-50.63344900000064,A011,CO,GO,63.97083333333333,20.61263888888888
7,2023,-18.969141999999927,-50.63344900000064,A011,CO,GO,52.00403768506057,22.78129205921937
8,2023,-18.969141999999927,-50.63344900000064,A011,CO,GO,51.337819650067296,24.79192462987888
9,2023,-18.969141999999927,-50.63344900000063,A011,CO,GO,51.58096590909091,27.999289772727256
10,2023,-18.969141999999927,-50.63344900000062,A011,CO,GO,65.3948562783661,27.907715582450837
1,2023,-29.70916666000007,-55.52555553999992,A826,S,RS,57.22451790633609,27.036363636363653
2,2023,-29.709166660000204,-55.52555553999993,A826,S,RS,59.17546583850932,25.4304347826087
3,2023,-29.709166660000065,-55.52555553999992,A826,S,RS,75.09178082191781,25.259178082191813
4,2023,-29.709166660000083,-55.52555553999992,A826,S,RS,71.50557103064067,19.588440111420617
5,2023,-29.709166660000058,-55.52555553999992,A826,S,RS,81.88027210884354,17.06979591836734
6,2023,-29.70916666000008,-55.52555553999992,A826,S,RS,80.88472222222222,15.931111111111118
7,2023,-29.709166660000047,-55.52555553999992,A826,S,RS,82.97169811320755,14.617385444743938
8,2023,-29.709166660000044,-55.52555553999992,A826,S,RS,73.06451612903226,16.539784946236544
9,2023,-29.709166660000083,-55.52555553999992,A826,S,RS,82.38300835654596,17.93774373259052
10,2023,-29.709166660000058,-55.52555553999992,A826,S,RS,77.12125340599455,18.65531335149864
1,2023,-27.28861110000036,-50.60416665999962,A860,S,SC,76.49327956989248,20.36801075268816
2,2023,-27.288611100000324,-50.604166659999635,A860,S,SC,79.79017857142857,19.768154761904754
3,2023,-27.28861110000036,-50.60416665999962,A860,S,SC,81.75,20.039516129032243
4,2023,-27.28861110000035,-50.60416665999963,A860,S,SC,81.05972222222222,16.30555555555555
5,2023,-27.28861110000036,-50.60416665999962,A860,S,SC,81.76881720430107,14.714650537634418
6,2023,-27.28861110000035,-50.60416665999963,A860,S,SC,82.36111111111111,12.983194444444441
7,2023,-27.28861110000036,-50.60416665999962,A860,S,SC,84.93413978494624,12.965860215053766
8,2023,-27.28861110000036,-50.60416665999962,A860,S,SC,78.46774193548387,14.363037634408627
9,2023,-27.28861110000035,-50.60416665999963,A860,S,SC,79.59444444444445,17.322222222222223
10,2023,-27.28861110000036,-50.60416665999962,A860,S,SC,85.86693548387096,16.5451612903226
1,2023,-20.466944429999817,-40.403888879999506,A634,SE,ES,84.77016129032258,25.642741935483873
2,2023,-20.46694442999982,-40.40388887999959,A634,SE,ES,75.8139880952381,26.964136904761908
3,2023,-20.466944429999817,-40.403888879999506,A634,SE,ES,79.47304582210242,26.341913746630738
4,2023,-20.466944429999817,-40.403888879999535,A634,SE,ES,84.44583333333334,24.530694444444464
5,2023,-20.466944429999817,-40.403888879999506,A634,SE,ES,84.2557200538358,22.273485868102284
6,2023,-20.466944429999817,-40.403888879999535,A634,SE,ES,81.39305555555555,21.687499999999993
7,2023,-20.466944429999817,-40.403888879999506,A634,SE,ES,82.20698924731182,21.13588709677422
8,2023,-20.466944429999817,-40.403888879999506,A634,SE,ES,84.94086021505376,22.316666666666645
9,2023,-20.466944429999817,-40.403888879999535,A634,SE,ES,80.6138888888889,23.479999999999993
10,2023,-20.466944429999817,-40.40388887999954,A634,SE,ES,77.66526610644257,24.802661064425774
1,2023,-21.98035300000038,-47.88392699999988,A711,SE,SP,81.78360215053763,21.824462365591376
2,2023,-21.98035300000033,-47.88392699999966,A711,SE,SP,80.86377245508982,22.6255988023952
3,2023,-21.98035300000038,-47.88392699999988,A711,SE,SP,75.59274193548387,22.861290322580633
4,2023,-21.980353000000367,-47.88392699999979,A711,SE,SP,77.11805555555556,20.517777777777788
5,2023,-21.98035300000038,-47.88392699999988,A711,SE,SP,70.38709677419355,18.510080645161292
6,2023,-21.980353000000367,-47.88392699999979,A711,SE,SP,72.18888888888888,16.646944444444458
7,2023,-21.98035300000038,-47.88392699999986,A711,SE,SP,63.53315290933694,18.192557510148845
8,2023,-21.98035300000038,-47.88392699999987,A711,SE,SP,60.52220726783311,20.505383580080757
9,2023,-21.980353000000367,-47.88392699999978,A711,SE,SP,56.845618915159946,23.99054242002782
10,2023,-21.98035300000038,-47.88392699999988,A711,SE,SP,73.6774193548387,23.531317204301075
1,2023,-22.0983333299996,-43.208333329999775,A625,SE,RJ,85.70430107526882,24.3674731182796
2,2023,-22.098333329999644,-43.20833332999978,A625,SE,RJ,82.4702380952381,25.549553571428582
3,2023,-22.0983333299996,-43.208333329999775,A625,SE,RJ,79.41263440860214,25.281720430107548
4,2023,-22.098333329999612,-43.208333329999775,A625,SE,RJ,83.93055555555556,22.600277777777784
5,2023,-22.0983333299996,-43.208333329999775,A625,SE,RJ,82.26379542395694,19.99973082099595
6,2023,-22.098333329999612,-43.208333329999775,A625,SE,RJ,81.83194444444445,18.379583333333297
7,2023,-22.0983333299996,-43.208333329999775,A625,SE,RJ,79.1951219512195,18.87411924119239
8,2023,-22.0983333299996,-43.208333329999775,A625,SE,RJ,78.04704301075269,20.772983870967735
9,2023,-22.09833332999968,-43.20833332999978,A625,SE,RJ,71.59489633173844,23.917543859649104
10,2023,-22.098333329999658,-43.20833332999978,A625,SE,RJ,81.75038284839204,24.274425727411966
5,2023,-15.902777770000018,-52.245277769999895,A013,CO,GO,61.637982195845694,24.74451038575666
6,2023,-15.9027777699999,-52.24527776999946,A013,CO,GO,59.983333333333334,23.65124999999999
10,2023,-15.902777769999894,-52.24527776999949,A013,CO,GO,58.34705075445816,30.770507544581594
1,2023,-22.39583332999982,-44.96194444000055,A529,SE,MG,82.43817204301075,20.496639784946243
2,2023,-22.395833329999828,-44.961944440000465,A529,SE,MG,83.78869047619048,21.32157738095238
3,2023,-22.39583332999982,-44.96194444000055,A529,SE,MG,80.33870967741936,21.148790322580627
4,2023,-22.39583332999982,-44.96194444000052,A529,SE,MG,80.18333333333334,19.15555555555557
5,2023,-22.395833329999824,-44.9619444400005,A529,SE,MG,74.89556509298998,17.18540772532188
6,2023,-22.39583332999982,-44.961944440000515,A529,SE,MG,76.78984485190409,15.492242595204532
7,2023,-22.39583332999982,-44.96194444000055,A529,SE,MG,74.48924731182795,15.89825268817204
8,2023,-22.39583332999982,-44.96194444000055,A529,SE,MG,69.84139784946237,18.041397849462378
9,2023,-22.39583332999982,-44.96194444000052,A529,SE,MG,64.35694444444445,21.339722222222214
10,2023,-22.39583332999982,-44.96194444000055,A529,SE,MG,79.21505376344086,21.43817204301074
1,2023,-28.604444439999764,-48.813333329999494,A866,S,SC,88.03643724696356,23.6153846153846
2,2023,-28.604444439999792,-48.813333329999516,A866,S,SC,83.6015037593985,24.427669172932312
3,2023,-28.60444443999976,-48.813333329999494,A866,S,SC,87.15456989247312,24.504973118279576
4,2023,-28.60444443999977,-48.8133333299995,A866,S,SC,81.525069637883,21.598328690807815
5,2023,-28.60444443999976,-48.813333329999494,A866,S,SC,82.18169582772543,20.40269179004038
6,2023,-28.60444443999977,-48.813333329999494,A866,S,SC,78.32267037552155,18.50931849791377
7,2023,-28.604444439999778,-48.8133333299995,A866,S,SC,82.8969957081545,17.359942775393424
8,2023,-28.604444439999767,-48.813333329999494,A866,S,SC,84.84016393442623,17.303688524590164
9,2023,-28.604444439999895,-48.813333329999594,A866,S,SC,91.57723577235772,18.6660569105691
10,2023,-28.604444439999877,-48.81333332999958,A866,S,SC,90.16602316602317,18.96042471042473
3,2023,-7.07777776999996,-40.362777769999575,A347,NE,CE,81.30674846625767,24.194018404907993
4,2023,-7.077777769999922,-40.362777769999475,A347,NE,CE,83.79305555555555,23.875416666666688
5,2023,-7.07777776999991,-40.36277776999944,A347,NE,CE,78.5725806451613,24.25846774193547
6,2023,-7.077777769999922,-40.362777769999475,A347,NE,CE,69.40555555555555,24.275138888888886
7,2023,-7.07777776999991,-40.36277776999944,A347,NE,CE,59.60215053763441,24.701747311827955
8,2023,-7.07777776999991,-40.36277776999944,A347,NE,CE,54.405913978494624,26.084408602150535
9,2023,-7.077777769999922,-40.362777769999475,A347,NE,CE,48.59722222222222,27.414305555555565
10,2023,-7.07777776999991,-40.36277776999944,A347,NE,CE,43.73118279569893,28.81155913978495
1,2023,-20.3955555499998,-56.43166665999943,A722,CO,MS,75.43010752688173,26.558198924731208
2,2023,-20.395555549999806,-56.431666659999486,A722,CO,MS,79.92113095238095,25.63779761904762
3,2023,-20.3955555499998,-56.43166665999943,A722,CO,MS,79.63844086021506,26.33763440860216
4,2023,-20.3955555499998,-56.43166665999945,A722,CO,MS,78.64722222222223,24.726388888888895
5,2023,-20.3955555499998,-56.43166665999943,A722,CO,MS,78.78225806451613,22.690188172043012
6,2023,-20.3955555499998,-56.43166665999945,A722,CO,MS,77.6,19.68027777777776
7,2023,-20.3955555499998,-56.43166665999943,A722,CO,MS,70.86155913978494,21.75551075268816
8,2023,-20.3955555499998,-56.43166665999943,A722,CO,MS,64.03225806451613,24.97405913978494
9,2023,-20.395555549999813,-56.431666659999514,A722,CO,MS,61.29037267080745,27.229503105590066
10,2023,-20.395555549999806,-56.43166665999948,A722,CO,MS,57.08663729809104,29.625991189427328
1,2023,-25.699166660000255,-53.09527777000034,A843,S,PR,74.4481658692185,23.98724082934608
2,2023,-25.69916666000019,-53.09527777000032,A843,S,PR,78.98317757009346,22.646168224299075
3,2023,-25.69916666000031,-53.095277770000344,A843,S,PR,79.58265582655827,23.430487804878034
4,2023,-25.6991666600003,-53.095277770000344,A843,S,PR,77.74166666666666,20.203194444444442
5,2023,-25.699166660000312,-53.095277770000344,A843,S,PR,79.45564516129032,18.07594086021504
6,2023,-25.6991666600003,-53.095277770000344,A843,S,PR,82.19027777777778,16.05666666666668
7,2023,-25.699166660000312,-53.095277770000344,A843,S,PR,82.0,17.252956989247313
8,2023,-25.699166660000312,-53.095277770000344,A843,S,PR,76.88844086021506,18.42580645161291
9,2023,-25.6991666600003,-53.095277770000344,A843,S,PR,72.26666666666667,22.001388888888883
10,2023,-25.699166660000312,-53.095277770000344,A843,S,PR,79.99731182795699,21.62688172043013
1,2023,-23.84472221000024,-46.143333330000374,A765,SE,SP,84.81048387096774,25.01008064516131
2,2023,-23.844722210000146,-46.143333329999656,A765,SE,SP,82.55681818181819,26.072443181818176
3,2023,-23.844722210000146,-46.143333329999656,A765,SE,SP,84.95750708215297,25.214447592067977
4,2023,-23.844722210000235,-46.14333333000035,A765,SE,SP,84.29166666666667,23.18972222222222
5,2023,-23.84472221000024,-46.143333330000374,A765,SE,SP,86.57661290322581,21.489516129032268
6,2023,-23.844722210000235,-46.14333333000035,A765,SE,SP,85.50833333333334,20.69013888888889
7,2023,-23.84472221000024,-46.143333330000374,A765,SE,SP,87.13037634408602,20.15967741935482
8,2023,-23.844722210000235,-46.143333330000345,A765,SE,SP,91.84062059238364,20.64104372355428
9,2023,-23.844722210000235,-46.14333333000035,A765,SE,SP,93.35416666666667,22.62819444444444
10,2023,-23.84472221000024,-46.143333330000374,A765,SE,SP,98.17204301075269,21.957661290322594
1,2023,-8.729722209999995,-49.85638887999996,A256,N,PA,65.13953488372093,29.451162790697673
2,2023,-8.729722209999998,-49.85638887999996,A256,N,PA,66.0,30.08421052631579
3,2023,-8.729722210000004,-49.85638887999997,A256,N,PA,68.5925925925926,29.885185185185193
5,2023,-8.729722209999942,-49.85638888000085,A256,N,PA,80.50076103500761,27.300913242009113
6,2023,-8.729722209999915,-49.856388880000615,A256,N,PA,67.07083333333334,27.42263888888886
7,2023,-8.729722209999906,-49.85638888000054,A256,N,PA,55.05913978494624,27.430107526881745
8,2023,-8.729722209999908,-49.856388880000544,A256,N,PA,51.6221322537112,28.952631578947386
9,2023,-8.729722209999915,-49.856388880000615,A256,N,PA,62.46805555555556,29.142916666666714
10,2023,-8.729722209999906,-49.85638888000054,A256,N,PA,71.60887096774194,28.728494623655912
